,lcl_id,train_test_split,month_name,dayofweek,hhourly_rank,hh_avg,weekly_rank
612,MAC000003,train,February,6,36,0.0902,277
613,MAC000003,train,February,6,37,0.1485,278
614,MAC000003,train,February,6,38,0.2552,279
615,MAC000003,train,February,6,39,0.3895,280
616,MAC000003,train,February,6,40,0.562,281
617,MAC000003,train,February,6,41,0.3463,282
618,MAC000003,train,February,6,42,0.238,283
619,MAC000003,train,February,6,43,0.1965,284
620,MAC000003,train,February,6,44,0.1608,285
621,MAC000003,train,February,6,45,0.143,286
622,MAC000003,train,February,6,46,0.1212,287
623,MAC000003,train,February,6,47,0.129,288
624,MAC000003,train,February,7,0,3.117,289
625,MAC000003,train,February,7,1,3.0468,290
626,MAC000003,train,February,7,2,3.1348,291
627,MAC000003,train,February,7,3,2.8223,292
628,MAC000003,train,February,7,4,2.28,293
629,MAC000003,train,February,7,5,2.4425,294
630,MAC000003,train,February,7,6,2.2902,295
631,MAC000003,train,February,7,7,2.4773,296
632,MAC000003,train,February,7,8,2.5728,297
633,MAC000003,train,February,7,9,2.3705,298
634,MAC000003,train,February,7,10,2.2553,299
635,MAC000003,train,February,7,11,2.216,300
636,MAC000003,train,February,7,12,1.9872,301
637,MAC000003,train,February,7,13,1.928,302
638,MAC000003,train,February,7,14,0.112,303
639,MAC000003,train,February,7,15,0.1395,304
640,MAC000003,train,February,7,16,0.247,305
641,MAC000003,train,February,7,17,0.2435,306
642,MAC000003,train,February,7,18,0.2615,307
643,MAC000003,train,February,7,19,0.2155,308
644,MAC000003,train,February,7,20,0.1903,309
645,MAC000003,train,February,7,21,0.1408,310
646,MAC000003,train,February,7,22,0.139,311
647,MAC000003,train,February,7,23,0.1515,312
648,MAC000003,train,February,7,24,0.1692,313
649,MAC000003,train,February,7,25,0.2772,314
650,MAC000003,train,February,7,26,0.3598,315
651,MAC000003,train,February,7,27,0.253,316
652,MAC000003,train,February,7,28,0.184,317
653,MAC000003,train,February,7,29,0.177,318
654,MAC000003,train,February,7,30,0.1135,319
655,MAC000003,train,February,7,31,0.1232,320
656,MAC000003,train,February,7,32,0.1072,321
657,MAC000003,train,February,7,33,0.0917,322
658,MAC000003,train,February,7,34,0.1175,323
659,MAC000003,train,February,7,35,0.0855,324
660,MAC000003,train,February,7,36,0.1098,325
661,MAC000003,train,February,7,37,0.1427,326
662,MAC000003,train,February,7,38,0.1715,327
663,MAC000003,train,February,7,39,0.2323,328
664,MAC000003,train,February,7,40,0.2453,329
665,MAC000003,train,February,7,41,0.3283,330
666,MAC000003,train,February,7,42,0.1992,331
667,MAC000003,train,February,7,43,0.1633,332
668,MAC000003,train,February,7,44,0.1448,333
669,MAC000003,train,February,7,45,0.1335,334
670,MAC000003,train,February,7,46,0.1183,335
671,MAC000003,train,February,7,47,0.1122,336
672,MAC000003,train,January,1,0,3.1213,1
673,MAC000003,train,January,1,1,3.1102,2
674,MAC000003,train,January,1,2,2.934,3
675,MAC000003,train,January,1,3,2.4868,4
676,MAC000003,train,January,1,4,2.2298,5
677,MAC000003,train,January,1,5,2.4362,6
678,MAC000003,train,January,1,6,2.2812,7
679,MAC000003,train,January,1,7,2.4045,8
680,MAC000003,train,January,1,8,2.5637,9
681,MAC000003,train,January,1,9,2.3095,10
682,MAC000003,train,January,1,10,2.288,11
683,MAC000003,train,January,1,11,2.2617,12
684,MAC000003,train,January,1,12,2.0313,13
685,MAC000003,train,January,1,13,1.9118,14
686,MAC000003,train,January,1,14,0.1213,15
687,MAC000003,train,January,1,15,0.1123,16
688,MAC000003,train,January,1,16,0.123,17
689,MAC000003,train,January,1,17,0.1758,18
690,MAC000003,train,January,1,18,0.2177,19
691,MAC000003,train,January,1,19,0.3515,20
692,MAC000003,train,January,1,20,0.4647,21
693,MAC000003,train,January,1,21,0.3568,22
694,MAC000003,train,January,1,22,0.5262,23
695,MAC000003,train,January,1,23,0.591,24
696,MAC000003,train,January,1,24,0.3525,25
697,MAC000003,train,January,1,25,0.3205,26
698,MAC000003,train,January,1,26,0.2695,27
699,MAC000003,train,January,1,27,0.1847,28
700,MAC000003,train,January,1,28,0.191,29
701,MAC000003,train,January,1,29,0.138,30
702,MAC000003,train,January,1,30,0.1225,31
703,MAC000003,train,January,1,31,0.136,32
704,MAC000003,train,January,1,32,0.1583,33
705,MAC000003,train,January,1,33,0.1458,34
706,MAC000003,train,January,1,34,0.099,35
707,MAC000003,train,January,1,35,0.0815,36
708,MAC000003,train,January,1,36,0.112,37
709,MAC000003,train,January,1,37,0.141,38
710,MAC000003,train,January,1,38,0.2697,39
711,MAC000003,train,January,1,39,0.198,40
712,MAC000003,train,January,1,40,0.1748,41
713,MAC000003,train,January,1,41,0.1843,42
714,MAC000003,train,January,1,42,0.2288,43
715,MAC000003,train,January,1,43,0.1693,44
716,MAC000003,train,January,1,44,0.1425,45
717,MAC000003,train,January,1,45,0.1212,46
718,MAC000003,train,January,1,46,0.1315,47
719,MAC000003,train,January,1,47,0.1288,48
720,MAC000003,train,January,2,0,2.9106,49
721,MAC000003,train,January,2,1,2.805,50
722,MAC000003,train,January,2,2,2.7717,51
723,MAC000003,train,January,2,3,2.2897,52
724,MAC000003,train,January,2,4,1.969,53
725,MAC000003,train,January,2,5,2.0548,54
726,MAC000003,train,January,2,6,2.0513,55
727,MAC000003,train,January,2,7,1.9925,56
728,MAC000003,train,January,2,8,2.1642,57
729,MAC000003,train,January,2,9,1.9075,58
730,MAC000003,train,January,2,10,1.8235,59
731,MAC000003,train,January,2,11,2.0245,60
732,MAC000003,train,January,2,12,1.5835,61
733,MAC000003,train,January,2,13,1.3388,62
734,MAC000003,train,January,2,14,0.1375,63
735,MAC000003,train,January,2,15,0.202,64
736,MAC000003,train,January,2,16,0.312,65
737,MAC000003,train,January,2,17,0.244,66
738,MAC000003,train,January,2,18,0.2397,67
739,MAC000003,train,January,2,19,0.2528,68
740,MAC000003,train,January,2,20,0.4012,69
741,MAC000003,train,January,2,21,0.261,70
742,MAC000003,train,January,2,22,0.2205,71
743,MAC000003,train,January,2,23,0.1485,72
744,MAC000003,train,January,2,24,0.1475,73
745,MAC000003,train,January,2,25,0.132,74
746,MAC000003,train,January,2,26,0.1422,75
747,MAC000003,train,January,2,27,0.1008,76
748,MAC000003,train,January,2,28,0.1022,77
749,MAC000003,train,January,2,29,0.0807,78
750,MAC000003,train,January,2,30,0.102,79
751,MAC000003,train,January,2,31,0.1408,80
752,MAC000003,train,January,2,32,0.1397,81
753,MAC000003,train,January,2,33,0.2005,82
754,MAC000003,train,January,2,34,0.233,83
755,MAC000003,train,January,2,35,0.2273,84
756,MAC000003,train,January,2,36,0.343,85
757,MAC000003,train,January,2,37,0.2072,86
758,MAC000003,train,January,2,38,0.1855,87
759,MAC000003,train,January,2,39,0.1348,88
760,MAC000003,train,January,2,40,0.1238,89
761,MAC000003,train,January,2,41,0.1345,90
762,MAC000003,train,January,2,42,0.1325,91
763,MAC000003,train,January,2,43,0.1095,92
764,MAC000003,train,January,2,44,0.1247,93
765,MAC000003,train,January,2,45,0.1225,94
766,MAC000003,train,January,2,46,0.101,95
767,MAC000003,train,January,2,47,0.107,96
768,MAC000003,train,January,3,0,2.3968,97
769,MAC000003,train,January,3,1,2.3446,98
770,MAC000003,train,January,3,2,2.3062,99
771,MAC000003,train,January,3,3,1.633,100
772,MAC000003,train,January,3,4,1.7178,101
773,MAC000003,train,January,3,5,1.777,102
774,MAC000003,train,January,3,6,1.774,103
775,MAC000003,train,January,3,7,1.7348,104
776,MAC000003,train,January,3,8,1.8874,105
777,MAC000003,train,January,3,9,1.5892,106
778,MAC000003,train,January,3,10,1.57,107
779,MAC000003,train,January,3,11,1.8072,108
780,MAC000003,train,January,3,12,1.3382,109
781,MAC000003,train,January,3,13,1.49,110
782,MAC000003,train,January,3,14,0.1242,111
783,MAC000003,train,January,3,15,0.1236,112
784,MAC000003,train,January,3,16,0.1154,113
785,MAC000003,train,January,3,17,0.1798,114
786,MAC000003,train,January,3,18,0.1924,115
787,MAC000003,train,January,3,19,0.1882,116
788,MAC000003,train,January,3,20,0.1988,117
789,MAC000003,train,January,3,21,0.1894,118
790,MAC000003,train,January,3,22,0.1818,119
791,MAC000003,train,January,3,23,0.222,120
792,MAC000003,train,January,3,24,0.3094,121
793,MAC000003,train,January,3,25,0.2292,122
794,MAC000003,train,January,3,26,0.1958,123
795,MAC000003,train,January,3,27,0.2322,124
796,MAC000003,train,January,3,28,0.21,125
797,MAC000003,train,January,3,29,0.168,126
798,MAC000003,train,January,3,30,0.1546,127
799,MAC000003,train,January,3,31,0.1172,128
800,MAC000003,train,January,3,32,0.117,129
801,MAC000003,train,January,3,33,0.1146,130
802,MAC000003,train,January,3,34,0.1456,131
803,MAC000003,train,January,3,35,0.1266,132
804,MAC000003,train,January,3,36,0.1044,133
805,MAC000003,train,January,3,37,0.0918,134
806,MAC000003,train,January,3,38,0.1514,135
807,MAC000003,train,January,3,39,0.1424,136
808,MAC000003,train,January,3,40,0.1648,137
809,MAC000003,train,January,3,41,0.1202,138
810,MAC000003,train,January,3,42,0.1456,139
811,MAC000003,train,January,3,43,0.1128,140
812,MAC000003,train,January,3,44,0.113,141
813,MAC000003,train,January,3,45,0.1174,142
814,MAC000003,train,January,3,46,0.1342,143
815,MAC000003,train,January,3,47,0.101,144
816,MAC000003,train,January,4,0,2.1632,145
817,MAC000003,train,January,4,1,2.1212,146
818,MAC000003,train,January,4,2,1.9108,147
819,MAC000003,train,January,4,3,1.531,148
820,MAC000003,train,January,4,4,1.4522,149
821,MAC000003,train,January,4,5,1.4346,150
822,MAC000003,train,January,4,6,1.5682,151
823,MAC000003,train,January,4,7,1.4278,152
824,MAC000003,train,January,4,8,1.6218,153
825,MAC000003,train,January,4,9,1.373,154
826,MAC000003,train,January,4,10,1.3072,155
827,MAC000003,train,January,4,11,1.296,156
828,MAC000003,train,January,4,12,1.1368,157
829,MAC000003,train,January,4,13,1.1066,158
830,MAC000003,train,January,4,14,0.3856,159
831,MAC000003,train,January,4,15,0.1668,160
832,MAC000003,train,January,4,16,0.2712,161
833,MAC000003,train,January,4,17,0.2376,162
834,MAC000003,train,January,4,18,0.1992,163
835,MAC000003,train,January,4,19,0.1902,164
836,MAC000003,train,January,4,20,0.1438,165
837,MAC000003,train,January,4,21,0.1234,166
838,MAC000003,train,January,4,22,0.1292,167
839,MAC000003,train,January,4,23,0.0934,168
840,MAC000003,train,January,4,24,0.2332,169
841,MAC000003,train,January,4,25,0.2482,170
842,MAC000003,train,January,4,26,0.1934,171
843,MAC000003,train,January,4,27,0.2142,172
844,MAC000003,train,January,4,28,0.172,173
845,MAC000003,train,January,4,29,0.1268,174
846,MAC000003,train,January,4,30,0.115,175
847,MAC000003,train,January,4,31,0.1326,176
848,MAC000003,train,January,4,32,0.0986,177
849,MAC000003,train,January,4,33,0.108,178
850,MAC000003,train,January,4,34,0.1256,179
851,MAC000003,train,January,4,35,0.1146,180
852,MAC000003,train,January,4,36,0.1476,181
853,MAC000003,train,January,4,37,0.1746,182
854,MAC000003,train,January,4,38,0.1566,183
855,MAC000003,train,January,4,39,0.1954,184
856,MAC000003,train,January,4,40,0.203,185
857,MAC000003,train,January,4,41,0.169,186
858,MAC000003,train,January,4,42,0.202,187
859,MAC000003,train,January,4,43,0.254,188
860,MAC000003,train,January,4,44,0.1268,189
861,MAC000003,train,January,4,45,0.1388,190
862,MAC000003,train,January,4,46,0.129,191
863,MAC000003,train,January,4,47,0.0974,192
864,MAC000003,train,January,5,0,2.4218,193
865,MAC000003,train,January,5,1,2.3482,194
866,MAC000003,train,January,5,2,2.1586,195
867,MAC000003,train,January,5,3,1.8572,196
868,MAC000003,train,January,5,4,1.757,197
869,MAC000003,train,January,5,5,1.6832,198
870,MAC000003,train,January,5,6,1.8262,199
871,MAC000003,train,January,5,7,1.727,200
872,MAC000003,train,January,5,8,1.8302,201
873,MAC000003,train,January,5,9,1.8802,202
874,MAC000003,train,January,5,10,1.73,203
875,MAC000003,train,January,5,11,1.6658,204
876,MAC000003,train,January,5,12,1.3298,205
877,MAC000003,train,January,5,13,1.6976,206
878,MAC000003,train,January,5,14,0.3688,207
879,MAC000003,train,January,5,15,0.1996,208
880,MAC000003,train,January,5,16,0.189,209
881,MAC000003,train,January,5,17,0.2418,210
882,MAC000003,train,January,5,18,0.2904,211
883,MAC000003,train,January,5,19,0.252,212
884,MAC000003,train,January,5,20,0.2404,213
885,MAC000003,train,January,5,21,0.2636,214
886,MAC000003,train,January,5,22,0.3896,215
887,MAC000003,train,January,5,23,0.3134,216
888,MAC000003,train,January,5,24,0.2372,217
889,MAC000003,train,January,5,25,0.1776,218
890,MAC000003,train,January,5,26,0.155,219
891,MAC000003,train,January,5,27,0.1836,220
892,MAC000003,train,January,5,28,0.1508,221
893,MAC000003,train,January,5,29,0.1544,222
894,MAC000003,train,January,5,30,0.1522,223
895,MAC000003,train,January,5,31,0.113,224
896,MAC000003,train,January,5,32,0.1458,225
897,MAC000003,train,January,5,33,0.1268,226
898,MAC000003,train,January,5,34,0.1214,227
899,MAC000003,train,January,5,35,0.1782,228
900,MAC000003,train,January,5,36,0.1342,229
901,MAC000003,train,January,5,37,0.1286,230
902,MAC000003,train,January,5,38,0.2116,231
903,MAC000003,train,January,5,39,0.2092,232
904,MAC000003,train,January,5,40,0.1822,233
905,MAC000003,train,January,5,41,0.1536,234
906,MAC000003,train,January,5,42,0.1682,235
907,MAC000003,train,January,5,43,0.1602,236
908,MAC000003,train,January,5,44,0.2686,237
909,MAC000003,train,January,5,45,0.3198,238
910,MAC000003,train,January,5,46,0.3048,239
911,MAC000003,train,January,5,47,0.287,240
912,MAC000003,train,January,6,0,2.8533,241
913,MAC000003,train,January,6,1,2.7438,242
914,MAC000003,train,January,6,2,2.8005,243
915,MAC000003,train,January,6,3,2.1153,244
916,MAC000003,train,January,6,4,2.3028,245
917,MAC000003,train,January,6,5,2.2473,246
918,MAC000003,train,January,6,6,2.402,247
919,MAC000003,train,January,6,7,2.0542,248
920,MAC000003,train,January,6,8,2.2535,249
921,MAC000003,train,January,6,9,1.9655,250
922,MAC000003,train,January,6,10,1.8863,251
923,MAC000003,train,January,6,11,1.8115,252
924,MAC000003,train,January,6,12,1.7258,253
925,MAC000003,train,January,6,13,1.8248,254
926,MAC000003,train,January,6,14,0.1557,255
927,MAC000003,train,January,6,15,0.1855,256
928,MAC000003,train,January,6,16,0.2243,257
929,MAC000003,train,January,6,17,0.2288,258
930,MAC000003,train,January,6,18,0.2575,259
931,MAC000003,train,January,6,19,0.2047,260
932,MAC000003,train,January,6,20,0.2402,261
933,MAC000003,train,January,6,21,0.2422,262
934,MAC000003,train,January,6,22,0.283,263
935,MAC000003,train,January,6,23,0.3925,264
936,MAC000003,train,January,6,24,0.248,265
937,MAC000003,train,January,6,25,0.237,266
938,MAC000003,train,January,6,26,0.2973,267
939,MAC000003,train,January,6,27,0.282,268
940,MAC000003,train,January,6,28,0.1998,269
941,MAC000003,train,January,6,29,0.133,270
942,MAC000003,train,January,6,30,0.1313,271
943,MAC000003,train,January,6,31,0.1695,272
944,MAC000003,train,January,6,32,0.1318,273
945,MAC000003,train,January,6,33,0.1273,274
946,MAC000003,train,January,6,34,0.1197,275
947,MAC000003,train,January,6,35,0.1215,276
948,MAC000003,train,January,6,36,0.0973,277
949,MAC000003,train,January,6,37,0.1217,278
950,MAC000003,train,January,6,38,0.2997,279
951,MAC000003,train,January,6,39,0.1393,280
952,MAC000003,train,January,6,40,0.1573,281
953,MAC000003,train,January,6,41,0.1527,282
954,MAC000003,train,January,6,42,0.197,283
955,MAC000003,train,January,6,43,0.1522,284
956,MAC000003,train,January,6,44,0.125,285
957,MAC000003,train,January,6,45,0.1278,286
958,MAC000003,train,January,6,46,0.1335,287
959,MAC000003,train,January,6,47,0.1313,288
960,MAC000003,train,January,7,0,2.852,289
961,MAC000003,train,January,7,1,2.775,290
962,MAC000003,train,January,7,2,2.8268,291
963,MAC000003,train,January,7,3,2.6047,292
964,MAC000003,train,January,7,4,2.272,293
965,MAC000003,train,January,7,5,1.9345,294
966,MAC000003,train,January,7,6,2.07,295
967,MAC000003,train,January,7,7,2.1282,296
968,MAC000003,train,January,7,8,2.1045,297
969,MAC000003,train,January,7,9,2.0737,298
970,MAC000003,train,January,7,10,2.0682,299
971,MAC000003,train,January,7,11,1.7598,300
972,MAC000003,train,January,7,12,1.8312,301
973,MAC000003,train,January,7,13,1.7212,302
974,MAC000003,train,January,7,14,0.1188,303
975,MAC000003,train,January,7,15,0.1563,304
976,MAC000003,train,January,7,16,0.2757,305
977,MAC000003,train,January,7,17,0.227,306
978,MAC000003,train,January,7,18,0.2775,307
979,MAC000003,train,January,7,19,0.1965,308
980,MAC000003,train,January,7,20,0.1628,309
981,MAC000003,train,January,7,21,0.1595,310
982,MAC000003,train,January,7,22,0.1673,311
983,MAC000003,train,January,7,23,0.167,312
984,MAC000003,train,January,7,24,0.1638,313
985,MAC000003,train,January,7,25,0.341,314
986,MAC000003,train,January,7,26,0.4953,315
987,MAC000003,train,January,7,27,0.4158,316
988,MAC000003,train,January,7,28,0.209,317
989,MAC000003,train,January,7,29,0.1497,318
990,MAC000003,train,January,7,30,0.1205,319
991,MAC000003,train,January,7,31,0.1165,320
992,MAC000003,train,January,7,32,0.1405,321
993,MAC000003,train,January,7,33,0.1085,322
994,MAC000003,train,January,7,34,0.134,323
995,MAC000003,train,January,7,35,0.298,324
996,MAC000003,train,January,7,36,0.1427,325
997,MAC000003,train,January,7,37,0.1522,326
998,MAC000003,train,January,7,38,0.1475,327
999,MAC000003,train,January,7,39,0.117,328
1000,MAC000003,train,January,7,40,0.2845,329
1001,MAC000003,train,January,7,41,0.401,330
1002,MAC000003,train,January,7,42,0.1677,331
1003,MAC000003,train,January,7,43,0.1445,332
1004,MAC000003,train,January,7,44,0.2438,333
1005,MAC000003,train,January,7,45,0.3975,334
1006,MAC000003,train,January,7,46,0.339,335
1007,MAC000003,train,January,7,47,0.1385,336
1008,MAC000003,train,November,1,0,0.1242,1
1009,MAC000003,train,November,1,1,2.9265,2
1010,MAC000003,train,November,1,2,3.011,3
1011,MAC000003,train,November,1,3,2.6775,4
1012,MAC000003,train,November,1,4,2.0915,5
1013,MAC000003,train,November,1,5,2.2248,6
1014,MAC000003,train,November,1,6,2.189,7
1015,MAC000003,train,November,1,7,2.1778,8
1016,MAC000003,train,November,1,8,2.0815,9
1017,MAC000003,train,November,1,9,1.6755,10
1018,MAC000003,train,November,1,10,1.371,11
1019,MAC000003,train,November,1,11,1.2393,12
1020,MAC000003,train,November,1,12,1.1522,13
1021,MAC000003,train,November,1,13,1.2052,14
1022,MAC000003,train,November,1,14,1.3037,15
1023,MAC000003,train,November,1,15,0.096,16
1024,MAC000003,train,November,1,16,0.146,17
1025,MAC000003,train,November,1,17,0.1893,18
1026,MAC000003,train,November,1,18,0.251,19
