,lcl_id,ds,y,air_temperature
478,MAC000003,2012-11-10 23:00:00,0.196,5.7
479,MAC000003,2012-11-10 23:30:00,0.14,5.7
480,MAC000003,2012-11-11 00:00:00,0.148,3.7
481,MAC000003,2012-11-11 00:30:00,3.2049999,3.7
482,MAC000003,2012-11-11 01:00:00,3.289,3.3
483,MAC000003,2012-11-11 01:30:00,2.8039999,3.3
484,MAC000003,2012-11-11 02:00:00,2.3269999,3.6
485,MAC000003,2012-11-11 02:30:00,2.753,3.6
486,MAC000003,2012-11-11 03:00:00,2.4289999,2.4
487,MAC000003,2012-11-11 03:30:00,2.75,2.4
488,MAC000003,2012-11-11 04:00:00,2.3959999,2.3
489,MAC000003,2012-11-11 04:30:00,1.319,2.3
490,MAC000003,2012-11-11 05:00:00,0.886,2.1
491,MAC000003,2012-11-11 05:30:00,0.144,2.1
492,MAC000003,2012-11-11 06:00:00,0.578,2.0
493,MAC000003,2012-11-11 06:30:00,0.465,2.0
494,MAC000003,2012-11-11 07:00:00,1.2079999,2.0
495,MAC000003,2012-11-11 07:30:00,0.111,2.0
496,MAC000003,2012-11-11 08:00:00,0.164,2.2
497,MAC000003,2012-11-11 08:30:00,0.197,2.2
498,MAC000003,2012-11-11 09:00:00,0.283,3.2
499,MAC000003,2012-11-11 09:30:00,0.281,3.2
500,MAC000003,2012-11-11 10:00:00,0.292,5.0
501,MAC000003,2012-11-11 10:30:00,1.138,5.0
502,MAC000003,2012-11-11 11:00:00,0.642,7.1
503,MAC000003,2012-11-11 11:30:00,0.563,7.1
504,MAC000003,2012-11-11 12:00:00,0.224,8.5
505,MAC000003,2012-11-11 12:30:00,0.324,8.5
506,MAC000003,2012-11-11 13:00:00,0.248,9.9
507,MAC000003,2012-11-11 13:30:00,0.212,9.9
508,MAC000003,2012-11-11 14:00:00,0.195,10.6
509,MAC000003,2012-11-11 14:30:00,0.143,10.6
510,MAC000003,2012-11-11 15:00:00,0.151,10.3
511,MAC000003,2012-11-11 15:30:00,0.115,10.3
512,MAC000003,2012-11-11 16:00:00,0.187,9.0
513,MAC000003,2012-11-11 16:30:00,0.125,9.0
514,MAC000003,2012-11-11 17:00:00,0.089,8.2
515,MAC000003,2012-11-11 17:30:00,0.088,8.2
516,MAC000003,2012-11-11 18:00:00,0.09,7.9
517,MAC000003,2012-11-11 18:30:00,0.159,7.9
518,MAC000003,2012-11-11 19:00:00,0.12,7.2
519,MAC000003,2012-11-11 19:30:00,0.143,7.2
520,MAC000003,2012-11-11 20:00:00,0.085,6.7
521,MAC000003,2012-11-11 20:30:00,0.12,6.7
522,MAC000003,2012-11-11 21:00:00,0.153,6.4
523,MAC000003,2012-11-11 21:30:00,0.692,6.4
524,MAC000003,2012-11-11 22:00:00,0.282,5.8
525,MAC000003,2012-11-11 22:30:00,0.17,5.8
526,MAC000003,2012-11-11 23:00:00,0.183,5.9
527,MAC000003,2012-11-11 23:30:00,0.134,5.9
528,MAC000003,2012-11-12 00:00:00,0.128,4.3
529,MAC000003,2012-11-12 00:30:00,3.2939999,4.3
530,MAC000003,2012-11-12 01:00:00,3.4400001,4.5
531,MAC000003,2012-11-12 01:30:00,3.2409999,4.5
532,MAC000003,2012-11-12 02:00:00,2.4260001,4.8
533,MAC000003,2012-11-12 02:30:00,2.72,4.8
534,MAC000003,2012-11-12 03:00:00,2.4389999,4.5
535,MAC000003,2012-11-12 03:30:00,2.5139999,4.5
536,MAC000003,2012-11-12 04:00:00,2.7709999,4.2
537,MAC000003,2012-11-12 04:30:00,2.556,4.2
538,MAC000003,2012-11-12 05:00:00,2.177,4.9
539,MAC000003,2012-11-12 05:30:00,1.676,4.9
540,MAC000003,2012-11-12 06:00:00,1.842,4.8
541,MAC000003,2012-11-12 06:30:00,2.056,4.8
542,MAC000003,2012-11-12 07:00:00,1.694,6.2
543,MAC000003,2012-11-12 07:30:00,0.193,6.2
544,MAC000003,2012-11-12 08:00:00,0.358,6.3
545,MAC000003,2012-11-12 08:30:00,0.288,6.3
546,MAC000003,2012-11-12 09:00:00,0.329,7.3
547,MAC000003,2012-11-12 09:30:00,0.216,7.3
548,MAC000003,2012-11-12 10:00:00,0.155,8.1
549,MAC000003,2012-11-12 10:30:00,0.106,8.1
550,MAC000003,2012-11-12 11:00:00,0.1,9.4
551,MAC000003,2012-11-12 11:30:00,0.143,9.4
552,MAC000003,2012-11-12 12:00:00,0.098,9.8
553,MAC000003,2012-11-12 12:30:00,0.113,9.8
554,MAC000003,2012-11-12 13:00:00,0.078,9.9
555,MAC000003,2012-11-12 13:30:00,0.685,9.9
556,MAC000003,2012-11-12 14:00:00,0.442,10.4
557,MAC000003,2012-11-12 14:30:00,0.278,10.4
558,MAC000003,2012-11-12 15:00:00,0.182,11.0
559,MAC000003,2012-11-12 15:30:00,0.138,11.0
560,MAC000003,2012-11-12 16:00:00,0.099,11.2
561,MAC000003,2012-11-12 16:30:00,0.057,11.2
562,MAC000003,2012-11-12 17:00:00,0.108,11.4
563,MAC000003,2012-11-12 17:30:00,0.134,11.4
564,MAC000003,2012-11-12 18:00:00,0.175,11.8
565,MAC000003,2012-11-12 18:30:00,0.142,11.8
566,MAC000003,2012-11-12 19:00:00,0.072,12.3
567,MAC000003,2012-11-12 19:30:00,0.1,12.3
568,MAC000003,2012-11-12 20:00:00,0.065,12.5
569,MAC000003,2012-11-12 20:30:00,0.152,12.5
570,MAC000003,2012-11-12 21:00:00,0.155,12.5
571,MAC000003,2012-11-12 21:30:00,0.176,12.5
572,MAC000003,2012-11-12 22:00:00,0.137,12.1
573,MAC000003,2012-11-12 22:30:00,0.114,12.1
574,MAC000003,2012-11-12 23:00:00,0.118,11.7
575,MAC000003,2012-11-12 23:30:00,0.125,11.7
576,MAC000003,2012-11-13 00:00:00,0.155,11.5
577,MAC000003,2012-11-13 00:30:00,3.25,11.5
578,MAC000003,2012-11-13 01:00:00,3.4389999,11.3
579,MAC000003,2012-11-13 01:30:00,3.237,11.3
580,MAC000003,2012-11-13 02:00:00,2.3210001,11.4
581,MAC000003,2012-11-13 02:30:00,2.77,11.4
582,MAC000003,2012-11-13 03:00:00,2.405,10.8
583,MAC000003,2012-11-13 03:30:00,2.4430001,10.8
584,MAC000003,2012-11-13 04:00:00,2.733,10.3
585,MAC000003,2012-11-13 04:30:00,1.804,10.3
586,MAC000003,2012-11-13 05:00:00,1.684,10.1
587,MAC000003,2012-11-13 05:30:00,2.3989999,10.1
588,MAC000003,2012-11-13 06:00:00,1.675,10.2
589,MAC000003,2012-11-13 06:30:00,1.637,10.2
590,MAC000003,2012-11-13 07:00:00,1.9299999,10.5
591,MAC000003,2012-11-13 07:30:00,0.28,10.5
592,MAC000003,2012-11-13 08:00:00,0.315,10.8
593,MAC000003,2012-11-13 08:30:00,0.248,10.8
594,MAC000003,2012-11-13 09:00:00,0.229,11.7
595,MAC000003,2012-11-13 09:30:00,0.269,11.7
596,MAC000003,2012-11-13 10:00:00,0.258,12.5
597,MAC000003,2012-11-13 10:30:00,0.142,12.5
598,MAC000003,2012-11-13 11:00:00,0.132,14.1
599,MAC000003,2012-11-13 11:30:00,0.253,14.1
600,MAC000003,2012-11-13 12:00:00,0.254,15.0
601,MAC000003,2012-11-13 12:30:00,0.238,15.0
602,MAC000003,2012-11-13 13:00:00,0.27,14.5
603,MAC000003,2012-11-13 13:30:00,0.191,14.5
604,MAC000003,2012-11-13 14:00:00,0.184,14.4
605,MAC000003,2012-11-13 14:30:00,0.155,14.4
606,MAC000003,2012-11-13 15:00:00,0.103,14.2
607,MAC000003,2012-11-13 15:30:00,0.089,14.2
608,MAC000003,2012-11-13 16:00:00,0.186,13.7
609,MAC000003,2012-11-13 16:30:00,0.342,13.7
610,MAC000003,2012-11-13 17:00:00,0.226,13.3
611,MAC000003,2012-11-13 17:30:00,0.259,13.3
612,MAC000003,2012-11-13 18:00:00,0.25,13.0
613,MAC000003,2012-11-13 18:30:00,0.12,13.0
614,MAC000003,2012-11-13 19:00:00,0.233,12.6
615,MAC000003,2012-11-13 19:30:00,0.219,12.6
616,MAC000003,2012-11-13 20:00:00,0.263,12.6
617,MAC000003,2012-11-13 20:30:00,0.256,12.6
618,MAC000003,2012-11-13 21:00:00,0.164,12.4
619,MAC000003,2012-11-13 21:30:00,0.199,12.4
620,MAC000003,2012-11-13 22:00:00,0.129,12.4
621,MAC000003,2012-11-13 22:30:00,0.166,12.4
622,MAC000003,2012-11-13 23:00:00,0.119,12.5
623,MAC000003,2012-11-13 23:30:00,0.118,12.5
624,MAC000003,2012-11-14 00:00:00,0.125,11.8
625,MAC000003,2012-11-14 00:30:00,1.962,11.8
626,MAC000003,2012-11-14 01:00:00,2.1630001,11.4
627,MAC000003,2012-11-14 01:30:00,1.376,11.4
628,MAC000003,2012-11-14 02:00:00,0.89,11.3
629,MAC000003,2012-11-14 02:30:00,1.318,11.3
630,MAC000003,2012-11-14 03:00:00,0.901,11.2
631,MAC000003,2012-11-14 03:30:00,0.988,11.2
632,MAC000003,2012-11-14 04:00:00,0.8,11.3
633,MAC000003,2012-11-14 04:30:00,0.147,11.3
634,MAC000003,2012-11-14 05:00:00,0.411,11.0
635,MAC000003,2012-11-14 05:30:00,0.554,11.0
636,MAC000003,2012-11-14 06:00:00,0.134,10.1
637,MAC000003,2012-11-14 06:30:00,0.555,10.1
638,MAC000003,2012-11-14 07:00:00,0.641,9.9
639,MAC000003,2012-11-14 07:30:00,0.11,9.9
640,MAC000003,2012-11-14 08:00:00,0.162,10.7
641,MAC000003,2012-11-14 08:30:00,0.251,10.7
642,MAC000003,2012-11-14 09:00:00,0.203,10.7
643,MAC000003,2012-11-14 09:30:00,0.238,10.7
644,MAC000003,2012-11-14 10:00:00,0.213,10.5
645,MAC000003,2012-11-14 10:30:00,0.18,10.5
646,MAC000003,2012-11-14 11:00:00,0.107,11.7
647,MAC000003,2012-11-14 11:30:00,0.08,11.7
648,MAC000003,2012-11-14 12:00:00,0.166,12.7
649,MAC000003,2012-11-14 12:30:00,0.187,12.7
650,MAC000003,2012-11-14 13:00:00,0.243,13.6
651,MAC000003,2012-11-14 13:30:00,0.163,13.6
652,MAC000003,2012-11-14 14:00:00,0.161,13.5
653,MAC000003,2012-11-14 14:30:00,0.152,13.5
654,MAC000003,2012-11-14 15:00:00,0.075,13.5
655,MAC000003,2012-11-14 15:30:00,0.113,13.5
656,MAC000003,2012-11-14 16:00:00,0.085,12.6
657,MAC000003,2012-11-14 16:30:00,0.123,12.6
658,MAC000003,2012-11-14 17:00:00,0.149,10.5
659,MAC000003,2012-11-14 17:30:00,0.129,10.5
660,MAC000003,2012-11-14 18:00:00,0.161,8.8
661,MAC000003,2012-11-14 18:30:00,0.106,8.8
662,MAC000003,2012-11-14 19:00:00,0.085,8.2
663,MAC000003,2012-11-14 19:30:00,0.147,8.2
664,MAC000003,2012-11-14 20:00:00,0.124,8.0
665,MAC000003,2012-11-14 20:30:00,0.3,8.0
666,MAC000003,2012-11-14 21:00:00,0.174,6.3
667,MAC000003,2012-11-14 21:30:00,0.136,6.3
668,MAC000003,2012-11-14 22:00:00,0.169,7.2
669,MAC000003,2012-11-14 22:30:00,0.129,7.2
670,MAC000003,2012-11-14 23:00:00,0.206,6.2
671,MAC000003,2012-11-14 23:30:00,0.181,6.2
672,MAC000003,2012-11-15 00:00:00,0.151,6.5
673,MAC000003,2012-11-15 00:30:00,2.0090001,6.5
674,MAC000003,2012-11-15 01:00:00,2.118,5.7
675,MAC000003,2012-11-15 01:30:00,1.245,5.7
676,MAC000003,2012-11-15 02:00:00,0.89,4.6
677,MAC000003,2012-11-15 02:30:00,1.308,4.6
678,MAC000003,2012-11-15 03:00:00,0.988,5.2
679,MAC000003,2012-11-15 03:30:00,0.943,5.2
680,MAC000003,2012-11-15 04:00:00,1.221,6.0
681,MAC000003,2012-11-15 04:30:00,0.918,6.0
682,MAC000003,2012-11-15 05:00:00,0.695,5.7
683,MAC000003,2012-11-15 05:30:00,0.427,5.7
684,MAC000003,2012-11-15 06:00:00,0.607,6.2
685,MAC000003,2012-11-15 06:30:00,0.188,6.2
686,MAC000003,2012-11-15 07:00:00,0.667,6.6
687,MAC000003,2012-11-15 07:30:00,0.122,6.6
688,MAC000003,2012-11-15 08:00:00,0.148,6.7
689,MAC000003,2012-11-15 08:30:00,0.318,6.7
690,MAC000003,2012-11-15 09:00:00,0.304,7.4
691,MAC000003,2012-11-15 09:30:00,0.264,7.4
692,MAC000003,2012-11-15 10:00:00,0.263,7.5
693,MAC000003,2012-11-15 10:30:00,0.229,7.5
694,MAC000003,2012-11-15 11:00:00,0.148,8.0
695,MAC000003,2012-11-15 11:30:00,0.059,8.0
696,MAC000003,2012-11-15 12:00:00,0.174,8.3
697,MAC000003,2012-11-15 12:30:00,0.245,8.3
698,MAC000003,2012-11-15 13:00:00,0.508,8.6
699,MAC000003,2012-11-15 13:30:00,0.707,8.6
700,MAC000003,2012-11-15 14:00:00,0.764,9.3
701,MAC000003,2012-11-15 14:30:00,0.198,9.3
702,MAC000003,2012-11-15 15:00:00,0.167,9.5
703,MAC000003,2012-11-15 15:30:00,0.156,9.5
704,MAC000003,2012-11-15 16:00:00,0.173,8.9
705,MAC000003,2012-11-15 16:30:00,0.114,8.9
706,MAC000003,2012-11-15 17:00:00,0.118,8.3
707,MAC000003,2012-11-15 17:30:00,0.101,8.3
708,MAC000003,2012-11-15 18:00:00,0.076,7.7
709,MAC000003,2012-11-15 18:30:00,0.148,7.7
710,MAC000003,2012-11-15 19:00:00,0.12,5.7
711,MAC000003,2012-11-15 19:30:00,0.14,5.7
712,MAC000003,2012-11-15 20:00:00,0.109,6.4
713,MAC000003,2012-11-15 20:30:00,0.074,6.4
714,MAC000003,2012-11-15 21:00:00,0.131,6.7
715,MAC000003,2012-11-15 21:30:00,0.16,6.7
716,MAC000003,2012-11-15 22:00:00,0.181,6.6
717,MAC000003,2012-11-15 22:30:00,0.204,6.6
718,MAC000003,2012-11-15 23:00:00,0.156,6.2
719,MAC000003,2012-11-15 23:30:00,0.156,6.2
720,MAC000003,2012-11-16 00:00:00,0.145,6.1
721,MAC000003,2012-11-16 00:30:00,2.0369999,6.1
722,MAC000003,2012-11-16 01:00:00,2.128,6.1
723,MAC000003,2012-11-16 01:30:00,2.217,6.1
724,MAC000003,2012-11-16 02:00:00,1.075,6.1
725,MAC000003,2012-11-16 02:30:00,0.99,6.1
726,MAC000003,2012-11-16 03:00:00,1.214,6.4
727,MAC000003,2012-11-16 03:30:00,0.925,6.4
728,MAC000003,2012-11-16 04:00:00,1.267,6.5
729,MAC000003,2012-11-16 04:30:00,0.357,6.5
730,MAC000003,2012-11-16 05:00:00,0.159,6.4
731,MAC000003,2012-11-16 05:30:00,0.489,6.4
732,MAC000003,2012-11-16 06:00:00,0.428,6.1
733,MAC000003,2012-11-16 06:30:00,0.115,6.1
734,MAC000003,2012-11-16 07:00:00,0.788,5.7
735,MAC000003,2012-11-16 07:30:00,0.191,5.7
736,MAC000003,2012-11-16 08:00:00,0.39,6.1
737,MAC000003,2012-11-16 08:30:00,0.296,6.1
738,MAC000003,2012-11-16 09:00:00,0.235,6.0
739,MAC000003,2012-11-16 09:30:00,0.192,6.0
740,MAC000003,2012-11-16 10:00:00,0.198,6.2
741,MAC000003,2012-11-16 10:30:00,0.296,6.2
742,MAC000003,2012-11-16 11:00:00,0.351,6.9
743,MAC000003,2012-11-16 11:30:00,0.332,6.9
744,MAC000003,2012-11-16 12:00:00,0.248,7.3
745,MAC000003,2012-11-16 12:30:00,0.226,7.3
746,MAC000003,2012-11-16 13:00:00,0.256,7.9
747,MAC000003,2012-11-16 13:30:00,0.212,7.9
748,MAC000003,2012-11-16 14:00:00,0.163,8.5
749,MAC000003,2012-11-16 14:30:00,0.188,8.5
750,MAC000003,2012-11-16 15:00:00,0.171,9.0
751,MAC000003,2012-11-16 15:30:00,0.134,9.0
752,MAC000003,2012-11-16 16:00:00,0.161,8.7
753,MAC000003,2012-11-16 16:30:00,0.149,8.7
754,MAC000003,2012-11-16 17:00:00,0.114,8.7
755,MAC000003,2012-11-16 17:30:00,0.111,8.7
756,MAC000003,2012-11-16 18:00:00,0.087,8.9
757,MAC000003,2012-11-16 18:30:00,0.078,8.9
758,MAC000003,2012-11-16 19:00:00,0.12,9.2
759,MAC000003,2012-11-16 19:30:00,0.118,9.2
760,MAC000003,2012-11-16 20:00:00,0.176,9.4
761,MAC000003,2012-11-16 20:30:00,0.191,9.4
762,MAC000003,2012-11-16 21:00:00,0.129,9.6
763,MAC000003,2012-11-16 21:30:00,0.166,9.6
764,MAC000003,2012-11-16 22:00:00,0.134,8.9
765,MAC000003,2012-11-16 22:30:00,0.126,8.9
766,MAC000003,2012-11-16 23:00:00,0.161,9.9
767,MAC000003,2012-11-16 23:30:00,0.116,9.9
768,MAC000003,2012-11-17 00:00:00,0.135,9.9
769,MAC000003,2012-11-17 00:30:00,3.3329999,9.9
770,MAC000003,2012-11-17 01:00:00,3.5139999,10.1
771,MAC000003,2012-11-17 01:30:00,3.5539999,10.1
772,MAC000003,2012-11-17 02:00:00,2.8280001,10.7
773,MAC000003,2012-11-17 02:30:00,2.4349999,10.7
774,MAC000003,2012-11-17 03:00:00,2.888,11.5
775,MAC000003,2012-11-17 03:30:00,2.4820001,11.5
776,MAC000003,2012-11-17 04:00:00,2.4619999,11.6
777,MAC000003,2012-11-17 04:30:00,2.619,11.6
778,MAC000003,2012-11-17 05:00:00,2.24,11.9
779,MAC000003,2012-11-17 05:30:00,1.747,11.9
780,MAC000003,2012-11-17 06:00:00,1.8789999,12.0
781,MAC000003,2012-11-17 06:30:00,2.0929999,12.0
782,MAC000003,2012-11-17 07:00:00,1.605,12.1
783,MAC000003,2012-11-17 07:30:00,0.096,12.1
784,MAC000003,2012-11-17 08:00:00,0.269,12.4
785,MAC000003,2012-11-17 08:30:00,0.249,12.4
786,MAC000003,2012-11-17 09:00:00,0.29,12.4
787,MAC000003,2012-11-17 09:30:00,0.239,12.4
788,MAC000003,2012-11-17 10:00:00,0.223,10.8
789,MAC000003,2012-11-17 10:30:00,0.271,10.8
790,MAC000003,2012-11-17 11:00:00,0.196,10.5
791,MAC000003,2012-11-17 11:30:00,0.186,10.5
792,MAC000003,2012-11-17 12:00:00,0.073,10.9
793,MAC000003,2012-11-17 12:30:00,0.108,10.9
794,MAC000003,2012-11-17 13:00:00,0.142,10.8
795,MAC000003,2012-11-17 13:30:00,0.192,10.8
796,MAC000003,2012-11-17 14:00:00,0.624,10.7
797,MAC000003,2012-11-17 14:30:00,0.263,10.7
798,MAC000003,2012-11-17 15:00:00,0.209,10.1
799,MAC000003,2012-11-17 15:30:00,0.154,10.1
800,MAC000003,2012-11-17 16:00:00,0.111,9.9
801,MAC000003,2012-11-17 16:30:00,0.131,9.9
802,MAC000003,2012-11-17 17:00:00,0.116,9.8
803,MAC000003,2012-11-17 17:30:00,0.106,9.8
804,MAC000003,2012-11-17 18:00:00,0.101,9.6
805,MAC000003,2012-11-17 18:30:00,0.056,9.6
806,MAC000003,2012-11-17 19:00:00,0.125,9.3
807,MAC000003,2012-11-17 19:30:00,0.18,9.3
808,MAC000003,2012-11-17 20:00:00,0.182,8.9
809,MAC000003,2012-11-17 20:30:00,0.152,8.9
810,MAC000003,2012-11-17 21:00:00,0.178,8.3
811,MAC000003,2012-11-17 21:30:00,0.221,8.3
812,MAC000003,2012-11-17 22:00:00,0.141,8.0
813,MAC000003,2012-11-17 22:30:00,0.165,8.0
814,MAC000003,2012-11-17 23:00:00,0.158,7.7
815,MAC000003,2012-11-17 23:30:00,0.197,7.7
816,MAC000003,2012-11-18 00:00:00,0.133,6.9
817,MAC000003,2012-11-18 00:30:00,3.312,6.9
818,MAC000003,2012-11-18 01:00:00,3.375,5.7
819,MAC000003,2012-11-18 01:30:00,2.888,5.7
820,MAC000003,2012-11-18 02:00:00,2.3770001,4.4
821,MAC000003,2012-11-18 02:30:00,2.553,4.4
822,MAC000003,2012-11-18 03:00:00,2.7349999,3.9
823,MAC000003,2012-11-18 03:30:00,2.418,3.9
824,MAC000003,2012-11-18 04:00:00,2.411,3.1
825,MAC000003,2012-11-18 04:30:00,2.3469999,3.1
826,MAC000003,2012-11-18 05:00:00,1.631,2.0
827,MAC000003,2012-11-18 05:30:00,1.993,2.0
828,MAC000003,2012-11-18 06:00:00,2.0929999,1.9
829,MAC000003,2012-11-18 06:30:00,1.623,1.9
830,MAC000003,2012-11-18 07:00:00,1.984,1.9
831,MAC000003,2012-11-18 07:30:00,0.099,1.9
832,MAC000003,2012-11-18 08:00:00,0.127,2.0
833,MAC000003,2012-11-18 08:30:00,0.267,2.0
834,MAC000003,2012-11-18 09:00:00,0.23,3.3
835,MAC000003,2012-11-18 09:30:00,0.342,3.3
836,MAC000003,2012-11-18 10:00:00,0.191,4.9
837,MAC000003,2012-11-18 10:30:00,0.172,4.9
838,MAC000003,2012-11-18 11:00:00,0.099,6.7
839,MAC000003,2012-11-18 11:30:00,0.069,6.7
840,MAC000003,2012-11-18 12:00:00,0.139,9.0
841,MAC000003,2012-11-18 12:30:00,0.303,9.0
842,MAC000003,2012-11-18 13:00:00,0.241,8.9
843,MAC000003,2012-11-18 13:30:00,0.265,8.9
844,MAC000003,2012-11-18 14:00:00,0.239,9.3
845,MAC000003,2012-11-18 14:30:00,0.205,9.3
846,MAC000003,2012-11-18 15:00:00,0.154,9.5
847,MAC000003,2012-11-18 15:30:00,0.179,9.5
848,MAC000003,2012-11-18 16:00:00,0.174,7.8
849,MAC000003,2012-11-18 16:30:00,0.105,7.8
850,MAC000003,2012-11-18 17:00:00,0.128,7.2
851,MAC000003,2012-11-18 17:30:00,0.084,7.2
852,MAC000003,2012-11-18 18:00:00,0.158,7.3
853,MAC000003,2012-11-18 18:30:00,0.191,7.3
854,MAC000003,2012-11-18 19:00:00,0.637,6.7
855,MAC000003,2012-11-18 19:30:00,0.554,6.7
856,MAC000003,2012-11-18 20:00:00,0.197,6.2
857,MAC000003,2012-11-18 20:30:00,0.154,6.2
858,MAC000003,2012-11-18 21:00:00,0.209,6.0
859,MAC000003,2012-11-18 21:30:00,0.196,6.0
860,MAC000003,2012-11-18 22:00:00,0.141,4.7
861,MAC000003,2012-11-18 22:30:00,0.18,4.7
862,MAC000003,2012-11-18 23:00:00,0.129,3.8
863,MAC000003,2012-11-18 23:30:00,0.076,3.8
864,MAC000003,2012-11-19 00:00:00,0.12,2.7
865,MAC000003,2012-11-19 00:30:00,3.3699999,2.7
866,MAC000003,2012-11-19 01:00:00,3.494,1.9
867,MAC000003,2012-11-19 01:30:00,3.346,1.9
868,MAC000003,2012-11-19 02:00:00,2.3469999,1.4
869,MAC000003,2012-11-19 02:30:00,2.7780001,1.4
870,MAC000003,2012-11-19 03:00:00,2.3510001,1.3
871,MAC000003,2012-11-19 03:30:00,2.372,1.3
872,MAC000003,2012-11-19 04:00:00,2.7909999,2.9
873,MAC000003,2012-11-19 04:30:00,2.3710001,2.9
874,MAC000003,2012-11-19 05:00:00,2.0020001,4.0
875,MAC000003,2012-11-19 05:30:00,1.933,4.0
876,MAC000003,2012-11-19 06:00:00,1.982,4.4
877,MAC000003,2012-11-19 06:30:00,1.682,4.4
878,MAC000003,2012-11-19 07:00:00,1.955,5.7
879,MAC000003,2012-11-19 07:30:00,1.415,5.7
880,MAC000003,2012-11-19 08:00:00,0.277,6.6
881,MAC000003,2012-11-19 08:30:00,0.215,6.6
882,MAC000003,2012-11-19 09:00:00,0.234,7.1
883,MAC000003,2012-11-19 09:30:00,0.217,7.1
884,MAC000003,2012-11-19 10:00:00,0.24,9.6
885,MAC000003,2012-11-19 10:30:00,0.122,9.6
886,MAC000003,2012-11-19 11:00:00,0.106,11.0
887,MAC000003,2012-11-19 11:30:00,0.116,11.0
888,MAC000003,2012-11-19 12:00:00,0.059,11.0
889,MAC000003,2012-11-19 12:30:00,0.09,11.0
890,MAC000003,2012-11-19 13:00:00,0.121,10.8
891,MAC000003,2012-11-19 13:30:00,0.273,10.8
892,MAC000003,2012-11-19 14:00:00,0.214,10.5
893,MAC000003,2012-11-19 14:30:00,0.165,10.5
894,MAC000003,2012-11-19 15:00:00,0.166,10.3
895,MAC000003,2012-11-19 15:30:00,0.075,10.3
896,MAC000003,2012-11-19 16:00:00,0.07,10.5
897,MAC000003,2012-11-19 16:30:00,0.098,10.5
898,MAC000003,2012-11-19 17:00:00,0.241,10.3
899,MAC000003,2012-11-19 17:30:00,0.279,10.3
900,MAC000003,2012-11-19 18:00:00,0.331,10.7
901,MAC000003,2012-11-19 18:30:00,0.858,10.7
902,MAC000003,2012-11-19 19:00:00,0.282,10.9
903,MAC000003,2012-11-19 19:30:00,0.197,10.9
904,MAC000003,2012-11-19 20:00:00,0.248,10.9
905,MAC000003,2012-11-19 20:30:00,0.214,10.9
906,MAC000003,2012-11-19 21:00:00,0.229,10.8
907,MAC000003,2012-11-19 21:30:00,0.194,10.8
908,MAC000003,2012-11-19 22:00:00,0.152,11.1
909,MAC000003,2012-11-19 22:30:00,0.191,11.1
910,MAC000003,2012-11-19 23:00:00,0.18,11.0
911,MAC000003,2012-11-19 23:30:00,0.159,11.0
912,MAC000003,2012-11-20 00:00:00,0.115,10.9
913,MAC000003,2012-11-20 00:00:00,0.115,10.9
914,MAC000003,2012-11-20 00:30:00,2.086,10.9
915,MAC000003,2012-11-20 01:00:00,2.2279999,10.8
916,MAC000003,2012-11-20 01:30:00,1.6210001,10.8
917,MAC000003,2012-11-20 02:00:00,0.943,11.2
918,MAC000003,2012-11-20 02:30:00,1.3150001,11.2
919,MAC000003,2012-11-20 03:00:00,0.922,11.3
920,MAC000003,2012-11-20 03:30:00,0.973,11.3
921,MAC000003,2012-11-20 04:00:00,1.124,11.5
922,MAC000003,2012-11-20 04:30:00,0.202,11.5
923,MAC000003,2012-11-20 05:00:00,0.496,11.4
924,MAC000003,2012-11-20 05:30:00,0.484,11.4
925,MAC000003,2012-11-20 06:00:00,0.135,11.7
926,MAC000003,2012-11-20 06:30:00,0.413,11.7
927,MAC000003,2012-11-20 07:00:00,0.995,12.1
928,MAC000003,2012-11-20 07:30:00,0.241,12.1
929,MAC000003,2012-11-20 08:00:00,0.344,12.3
930,MAC000003,2012-11-20 08:30:00,0.289,12.3
931,MAC000003,2012-11-20 09:00:00,0.221,12.8
932,MAC000003,2012-11-20 09:30:00,0.247,12.8
933,MAC000003,2012-11-20 10:00:00,0.184,13.0
934,MAC000003,2012-11-20 10:30:00,0.101,13.0
935,MAC000003,2012-11-20 11:00:00,0.129,13.3
936,MAC000003,2012-11-20 11:30:00,0.101,13.3
937,MAC000003,2012-11-20 12:00:00,0.143,13.1
938,MAC000003,2012-11-20 12:30:00,0.064,13.1
939,MAC000003,2012-11-20 13:00:00,0.083,13.2
940,MAC000003,2012-11-20 13:30:00,0.081,13.2
941,MAC000003,2012-11-20 14:00:00,0.15,12.9
942,MAC000003,2012-11-20 14:30:00,0.277,12.9
943,MAC000003,2012-11-20 15:00:00,0.164,12.8
944,MAC000003,2012-11-20 15:30:00,0.165,12.8
945,MAC000003,2012-11-20 16:00:00,0.086,12.0
946,MAC000003,2012-11-20 16:30:00,0.057,12.0
947,MAC000003,2012-11-20 17:00:00,0.13,12.4
948,MAC000003,2012-11-20 17:30:00,0.239,12.4
949,MAC000003,2012-11-20 18:00:00,0.275,12.6
950,MAC000003,2012-11-20 18:30:00,0.249,12.6
951,MAC000003,2012-11-20 19:00:00,0.389,12.2
952,MAC000003,2012-11-20 19:30:00,0.395,12.2
953,MAC000003,2012-11-20 20:00:00,0.202,12.6
954,MAC000003,2012-11-20 20:30:00,0.209,12.6
955,MAC000003,2012-11-20 21:00:00,0.239,12.3
956,MAC000003,2012-11-20 21:30:00,0.157,12.3
